time,left_1,left_2,left_3,right_1,right_2,right_3,head_1,head_2
1.010101111111111152e+02,1.223913804067900291e+00,-9.852420398269076118e-01,-7.040724055288558603e-01,-1.056492793395151564e+00,-1.046989491154700191e+00,-3.522063653248686532e-01,5.502201966896577527e-04,-1.203420457475490486e-02
1.111111222222222210e+02,1.194895158921220002e+00,-9.781483162043187463e-01,-7.127328064315701095e-01,-1.030196722575452917e+00,-1.037410521852202727e+00,-3.356748988838300085e-01,1.496809783702359072e-03,-1.486581124887085062e-02
1.212121333333333268e+02,1.161414181668125600e+00,-9.716035949556989237e-01,-7.204055794629072862e-01,-1.001987019456041406e+00,-1.026237922552162951e+00,-3.175111503571084182e-01,2.431869721648425610e-03,-1.784035225641619066e-02
1.313131444444444469e+02,1.123470872308616864e+00,-9.656078760810484773e-01,-7.270907246228668352e-01,-9.718636840369175856e-01,-1.013471693254580197e+00,-2.977151197447037156e-01,3.355400010527859536e-03,-2.095782759739093365e-02
1.414141555555555669e+02,1.081065230842693570e+00,-9.601611595803674071e-01,-7.327882419114490897e-01,-9.398267163180813455e-01,-9.991118339594553532e-01,-2.762868070466162340e-01,4.267400650340659116e-03,-2.421782894508152720e-02
1.515151666666666586e+02,1.034197257270355941e+00,-9.552634454536552688e-01,-7.374981313286536055e-01,-9.058761162995325744e-01,-9.831583446667877535e-01,-2.532262122628458623e-01,5.167871641086821746e-03,-2.735560427357120947e-02
1.616161777777777786e+02,9.828669515916037547e-01,-9.509147337009122847e-01,-7.412203928744809378e-01,-8.700118839812717164e-01,-9.656112253765780640e-01,-2.285333353933924894e-01,6.056812982766350030e-03,-3.014522885820379583e-02
1.717171888888888986e+02,9.281011200502445879e-01,-9.471150243221388987e-01,-7.439550265489308645e-01,-8.322340193632979943e-01,-9.464704760888255075e-01,-2.022081764382562818e-01,6.881985209153122958e-03,-3.258670269897929322e-02
1.818181999999999903e+02,8.752207146241086644e-01,-9.438643173173343337e-01,-7.457020323520031635e-01,-7.925425224456124074e-01,-9.259072553871158240e-01,-1.742507353974371842e-01,7.555787495269104814e-03,-3.468002579589767043e-02
1.919192111111111103e+02,8.249859150017737619e-01,-9.409824189247373294e-01,-7.478442410441354937e-01,-7.520070253710176011e-01,-9.058638659891793399e-01,-1.446610122709351409e-01,8.076838418964869121e-03,-3.642519814895895519e-02
2.020202222222222304e+02,7.773967211832399915e-01,-9.379727815326520668e-01,-7.517644833857648479e-01,-7.124338720304852490e-01,-8.868874137302332761e-01,-1.134390070587501242e-01,8.445137980240408071e-03,-3.782221975816312670e-02
2.121212333333333220e+02,7.324531331685074642e-01,-9.348067052099021668e-01,-7.574627593768914480e-01,-6.738523077978880726e-01,-8.689778986102780767e-01,-8.466229104173059183e-02,8.660686179095726869e-03,-3.887109062351019884e-02
2.222222444444444420e+02,6.901551509575758470e-01,-9.314841899564875183e-01,-7.649390690175151830e-01,-6.362623326732256279e-01,-8.521353206293131866e-01,-6.730654126089988254e-02,8.723483015530827250e-03,-3.957181074500017853e-02
2.323232555555555621e+02,6.505027745504454728e-01,-9.280052357724085654e-01,-7.741934123076360530e-01,-5.996639466564982479e-01,-8.363596797873390498e-01,-6.169285840872518190e-02,8.633528489545705745e-03,-3.992438012263303804e-02
2.424242666666666537e+02,6.134960039471164528e-01,-9.243698426576648641e-01,-7.852257892472539469e-01,-5.640571497477059326e-01,-8.216509760843555554e-01,-6.782124248520647603e-02,8.390822601140364087e-03,-3.992879875640881898e-02
2.525252777777777737e+02,5.791348391475883428e-01,-9.205780106122564144e-01,-7.980361998363691978e-01,-5.294419419468483490e-01,-8.080092095203630365e-01,-8.569169349034375105e-02,7.995365350314798808e-03,-3.958506664632747973e-02
2.626262888888888938e+02,5.474192801518612539e-01,-9.166297396361835492e-01,-8.126246440749813615e-01,-4.958183232539258301e-01,-7.954343800953607158e-01,-1.153042114241370208e-01,7.447156737069015112e-03,-3.889318379238902723e-02
2.727273000000000138e+02,5.183493269599355191e-01,-9.125250297294458246e-01,-8.289911219630908823e-01,-4.631862936689384314e-01,-7.839264878093491484e-01,-1.566587962865863548e-01,6.746196761403009529e-03,-3.785315019459348229e-02
2.828283111111111339e+02,4.919249795718108609e-01,-9.082638808920437956e-01,-8.471356335006974270e-01,-4.315458531918858198e-01,-7.734855326623282235e-01,-2.097554480776916697e-01,5.892485423316782059e-03,-3.646496585294084491e-02
2.929293222222221971e+02,4.681462379874873903e-01,-9.038462931239771292e-01,-8.670581786878011066e-01,-4.008970018227684395e-01,-7.641115146542982739e-01,-2.745941667974525768e-01,4.886022722810344845e-03,-3.472863076743110122e-02
3.030303333333333171e+02,4.470131022069649407e-01,-8.992722664252458253e-01,-8.887587575244021432e-01,-3.712397395615859019e-01,-7.558044337852585226e-01,-3.511749524458697147e-01,3.726808659883676204e-03,-3.264414493806425122e-02
3.131313444444444372e+02,4.285255722302436787e-01,-8.945418007958497730e-01,-9.122373700105002037e-01,-3.425740664083382070e-01,-7.485642900552096357e-01,-4.394978050229429445e-01,2.490801578393819771e-03,-3.021150836484029836e-02
3.232323555555555572e+02,4.126836480573235488e-01,-8.896548962357893053e-01,-9.374940161460953991e-01,-3.148999823630255768e-01,-7.423910834641511691e-01,-5.395627245286722662e-01,1.465841983567023896e-03,-2.743072104775924613e-02
3.333333666666666772e+02,3.994873296882045510e-01,-8.846115527450639782e-01,-9.645286959311877295e-01,-2.882174874256479558e-01,-7.372848140120836780e-01,-6.513697109630576243e-01,6.797930108060015351e-04,-2.430207509854276707e-02
3.434343777777777973e+02,3.889366171228866298e-01,-8.794117703236743466e-01,-9.933414093657773059e-01,-2.625265815962052329e-01,-7.332454816990066071e-01,-7.749187643260987413e-01,1.326546601107475923e-04,-2.100810888838549467e-02
3.535353888888889173e+02,3.810315103613698962e-01,-8.740555489716201887e-01,-1.023828549624817619e+00,-2.378272648746975193e-01,-7.302730865249204006e-01,-9.101507363084633262e-01,-1.755730685187363062e-04,-1.770412688595775219e-02
3.636363999999999805e+02,3.757720094036542946e-01,-8.685428886889011713e-01,-1.053598536568971955e+00,-2.141195372611249814e-01,-7.283676284898246145e-01,-1.045316522056283670e+00,-2.448901750824474498e-04,-1.439012909125955524e-02
3.737374111111111006e+02,3.731581142497397696e-01,-8.628737894755174054e-01,-1.081651094754627840e+00,-1.914033987554871474e-01,-7.275291075937195817e-01,-1.171612586279304535e+00,-7.529665958039060900e-05,-1.106611550429086564e-02
3.838384222222222206e+02,3.731898248996264322e-01,-8.570482513314694462e-01,-1.107986224181785939e+00,-1.696788493577843782e-01,-7.276938490878039900e-01,-1.289038928977525700e+00,3.332074779874346498e-04,-7.732086125051704228e-03
3.939394333333333407e+02,3.758671413533142824e-01,-8.511851472436533506e-01,-1.132603924850445143e+00,-1.489458890680165903e-01,-7.282529880240674602e-01,-1.397595550150946941e+00,9.806222376210317962e-04,-4.388040953542067524e-03
4.040404444444444607e+02,3.811325076067512696e-01,-8.457209630503400577e-01,-1.155504196760606783e+00,-1.292045178861837840e-01,-7.290546675662668008e-01,-1.497282449799568926e+00,1.866947619320399529e-03,-1.033979989761958131e-03
4.141414555555555808e+02,3.846430412424549639e-01,-8.406961017910452583e-01,-1.176687039912269750e+00,-1.097835070005985236e-01,-7.300988877144025668e-01,-1.588099627923390322e+00,2.992183623085533511e-03,2.330096766288622216e-03
4.242424666666666440e+02,3.836921717330721848e-01,-8.361105634657687302e-01,-1.196152454305434043e+00,-8.894753036233357668e-02,-7.313856484684747583e-01,-1.670047084522412018e+00,4.356330248916436346e-03,5.704189314609659639e-03
4.343434777777777640e+02,3.782798990786030990e-01,-8.319643480745105846e-01,-1.213900439940100551e+00,-6.660798317286281689e-02,-7.329149498284831532e-01,-1.743124819596634234e+00,5.959387496813111501e-03,9.088297655201190567e-03
4.444444888888888840e+02,3.684062232790474845e-01,-8.282574556172707103e-01,-1.229930996816268163e+00,-4.276486543218636222e-02,-7.346867917944276405e-01,-1.807332833146055862e+00,7.801355366775558978e-03,1.248242178806319332e-02
4.545455000000000041e+02,3.540711443344056186e-01,-8.249898860940491074e-01,-1.244244124933937989e+00,-1.741817714030417102e-02,-7.367011743663087753e-01,-1.862671125170677788e+00,9.882233858803773571e-03,1.588656171319566962e-02
4.646465111111111241e+02,3.352746622446772795e-01,-8.221616395048458870e-01,-1.256839824293109809e+00,9.432081702783708110e-03,-7.389580975441261135e-01,-1.909139695670500236e+00,1.220202297289776569e-02,1.930071743059861775e-02
4.747475222222222442e+02,3.120167770098625226e-01,-8.197727158496611599e-01,-1.267718094893782954e+00,3.778591109707727519e-02,-7.414575613278794330e-01,-1.946738544645523428e+00,1.476072270905752319e-02,2.272488894027203943e-02
4.848485333333333074e+02,2.842974886299616255e-01,-8.178231151284944822e-01,-1.276878936735957870e+00,6.764331104257637062e-02,-7.441995657175690670e-01,-1.975467672095745142e+00,1.755833306728303567e-02,2.615907624221591732e-02
4.949495444444444274e+02,2.521167971049740331e-01,-8.163128373413461869e-01,-1.284322349819634335e+00,9.900428153928134134e-02,-7.471841107131951265e-01,-1.995327078021168488e+00,2.059485404757433261e-02,2.959847585776872320e-02
5.050505555555555475e+02,2.154747024349001616e-01,-8.152418824882162740e-01,-1.290048334144812570e+00,1.318688225871920139e-01,-7.504111963147575004e-01,-2.006316762421791022e+00,2.387028564993139840e-02,3.283936529075199423e-02
5.151515666666666675e+02,1.743712046197397891e-01,-8.146102505691048545e-01,-1.294056889711492575e+00,1.662369341863083883e-01,-7.538808225222559667e-01,-2.008436725297614522e+00,2.738462787435424345e-02,3.577387645771341190e-02
5.252525777777777876e+02,1.288063036594931099e-01,-8.144179415840114844e-01,-1.296348016519674129e+00,2.021086163366304089e-01,-7.575929893356911915e-01,-2.001686966648637434e+00,3.113788072084285041e-02,3.840200935865298315e-02
5.353535888888889076e+02,7.877999955416004063e-02,-8.146649555329363857e-01,-1.296921714569357675e+00,2.394838690381581869e-01,-7.615476967550621756e-01,-1.986067486474861088e+00,3.513004418939723317e-02,4.072376399357068716e-02
5.454546000000000276e+02,2.429229230374047033e-02,-8.153512924158800024e-01,-1.295777983860542770e+00,2.783626922908916113e-01,-7.657449447803696962e-01,-1.961578284776284153e+00,3.936111828001737090e-02,4.273914036246654474e-02
5.555556111111111477e+02,-3.465681809176540673e-02,-8.164769522328416684e-01,-1.292916824393229636e+00,3.187450860948308207e-01,-7.701847334116134203e-01,-1.928219361552907518e+00,4.383110299270329829e-02,4.444813846534053509e-02
5.656566222222222677e+02,-9.806733163235775708e-02,-8.180419349838217169e-01,-1.288338236167418493e+00,3.606310504499756764e-01,-7.748670626487932367e-01,-1.885990716804731182e+00,4.853999832745498066e-02,4.585075830219267901e-02
5.757576333333333878e+02,-1.659392483180365252e-01,-8.200462406688200367e-01,-1.282099745189653417e+00,4.040205853563262339e-01,-7.797919324919097006e-01,-1.835477217298144836e+00,5.348780428427245270e-02,4.694699987302298344e-02
5.858586444444443941e+02,-2.382725681488007674e-01,-8.224898692878366280e-01,-1.275422987020718768e+00,4.489136908138819937e-01,-7.849593429409622569e-01,-1.784256063474766396e+00,5.867452086315562421e-02,4.773686317783140676e-02
5.959596555555555142e+02,-3.145152037699063818e-01,-8.253728208408719347e-01,-1.268799470089620129e+00,4.953103668226438994e-01,-7.903608758831487391e-01,-1.734653697728888222e+00,6.396126791093585673e-02,4.822034821661797671e-02
6.060606666666666342e+02,-3.854945218781633542e-01,-8.284711597651720494e-01,-1.262229194396358167e+00,5.401157790286631455e-01,-7.955781574243458998e-01,-1.686670120060511424e+00,6.849496526663310936e-02,4.839745498938270718e-02
6.161616777777777543e+02,-4.479536631177863382e-01,-8.313890914424948431e-01,-1.255712159940932215e+00,5.780780024803137129e-01,-8.003783295122414154e-01,-1.640305330469635559e+00,7.213008116841573836e-02,4.826818349612559816e-02
6.262626888888888743e+02,-5.018926274887748340e-01,-8.341190796652145911e-01,-1.249248366723342718e+00,6.091104608675833587e-01,-8.047613921468348419e-01,-1.595559328956260625e+00,7.486661561628370209e-02,4.783253373684662191e-02
6.363636999999999944e+02,-5.473114149911291193e-01,-8.366611244333312936e-01,-1.242837814743589453e+00,6.332131541904724159e-01,-8.087273453281267344e-01,-1.552432115520387290e+00,7.670456861023704220e-02,4.709050571154577147e-02
6.464647111111111144e+02,-5.842100256248491386e-01,-8.390152257468452834e-01,-1.236480504001672642e+00,6.503860824489805514e-01,-8.122761890561167597e-01,-1.510923690162015109e+00,7.764394015027575868e-02,4.604209942022308849e-02
6.565657222222222344e+02,-6.125884593899347808e-01,-8.411813836057561167e-01,-1.230176434497592286e+00,6.606292456431078763e-01,-8.154079233308050290e-01,-1.471034052881143195e+00,7.768473023639980990e-02,4.468731486287855215e-02
6.666667333333333545e+02,-6.324467162863860459e-01,-8.431595980100639043e-01,-1.223925606231347940e+00,6.639426437728545016e-01,-8.181225481521915421e-01,-1.432763203677773101e+00,7.682693886860920973e-02,4.302615203951214856e-02
6.767677444444444745e+02,-6.437847963142032670e-01,-8.449498689597687573e-01,-1.217728019202940049e+00,6.603262768382203163e-01,-8.204200635202764103e-01,-1.396111142551903717e+00,7.507056604690399981e-02,4.105861095012389855e-02
6.868687555555555946e+02,-6.466026994733860001e-01,-8.465521964548707867e-01,-1.211583673412369055e+00,6.497801448392050983e-01,-8.223004694350591892e-01,-1.361077869503536153e+00,7.241561177128413851e-02,3.878469159471379518e-02
6.969697666666667146e+02,-6.409004257639343560e-01,-8.479665804953695485e-01,-1.205492568859633851e+00,6.323042477758092916e-01,-8.237637658965405452e-01,-1.327663384532668855e+00,6.886207604174965358e-02,3.620439397328183151e-02
7.070707777777778347e+02,-6.266779751858486680e-01,-8.491930210812654867e-01,-1.199454705544735100e+00,6.078985856480324523e-01,-8.248099529047199230e-01,-1.295867687639302934e+00,6.440995885830050338e-02,3.331771808582800753e-02
7.171717888888888410e+02,-6.039353477391288250e-01,-8.502315182125583792e-01,-1.193470083467672582e+00,5.765631584558753575e-01,-8.254390304595975447e-01,-1.265690778823438611e+00,5.905926022093679201e-02,3.012466393235237183e-02
7.272727999999999611e+02,-5.726725434237744938e-01,-8.510820718892483372e-01,-1.187538702628446519e+00,5.382979661993370080e-01,-8.256509985611735214e-01,-1.237132658085075221e+00,5.280998012965838068e-02,2.662523151285484807e-02
7.373738111111110811e+02,-5.328895622397858967e-01,-8.517446821113352495e-01,-1.181660563027056909e+00,4.931030088784180698e-01,-8.254458572094476310e-01,-1.210193325424212762e+00,4.566211858446533184e-02,2.286341435021376975e-02
7.474748222222222012e+02,-4.845864041871630334e-01,-8.522193488788193383e-01,-1.175835664663503310e+00,4.409782864931181545e-01,-8.248236064044198734e-01,-1.184872780840851014e+00,3.761567558535766631e-02,1.927449083252535250e-02
7.575758333333333212e+02,-4.277630692659057932e-01,-8.525060721917001594e-01,-1.170064007537786610e+00,3.819237990434373176e-01,-8.237842461460905819e-01,-1.161171024334990864e+00,2.867065113233535634e-02,1.596979882823439112e-02
7.676768444444444413e+02,-3.624195574760143979e-01,-8.526048520499780459e-01,-1.164345591649905920e+00,3.159395465293758365e-01,-8.223277764344594232e-01,-1.139088055906631869e+00,1.882704522539838110e-02,1.294933833734086999e-02
7.777778555555555613e+02,-2.906311577060494700e-01,-8.525156884536531088e-01,-1.158680416999861462e+00,2.430255289509336003e-01,-8.204541972695262864e-01,-1.118623875555773584e+00,8.084857864546796113e-03,1.021310935984479952e-02
7.878788666666666813e+02,-2.214294788561793070e-01,-8.522385814027252371e-01,-1.153068483587653681e+00,1.645996382598587104e-01,-8.181635086512917265e-01,-1.099778483282416452e+00,-3.555910950219440259e-03,7.761111895746173640e-03
7.979798777777778014e+02,-1.558649599345405257e-01,-8.517735308971942088e-01,-1.147509791413281910e+00,8.980677404910028527e-02,-8.154557105797552996e-01,-1.082551879086560698e+00,-1.609526121890032802e-02,5.593345945044993217e-03
8.080808888888889214e+02,-9.393760094113304260e-02,-8.511647223764948755e-01,-1.142004340476746371e+00,2.028252432611451703e-02,-8.123310984291791659e-01,-1.066944062968206097e+00,-2.953319294149583940e-02,3.709811507741259118e-03
8.181819000000000415e+02,-3.564740187595694110e-02,-8.507900362309290809e-01,-1.136552130778047731e+00,-4.397311090909883369e-02,-8.091157523188551304e-01,-1.052955034927352429e+00,-4.386970611800598829e-02,2.110508583834973511e-03
8.282829111111111615e+02,1.900563726098786210e-02,-8.507359330859428637e-01,-1.131155140968854722e+00,-1.029601316565395830e-01,-8.060985104648870081e-01,-1.040584794963999915e+00,-5.910480074843080245e-02,7.954371733261290239e-04
8.383839222222222816e+02,7.002151646970133925e-02,-8.510024129415366678e-01,-1.125922175740499354e+00,-1.566785379162076441e-01,-8.032793728672749101e-01,-1.029833343078148555e+00,-7.523847683277021248e-02,-2.354027237852635013e-04
8.484849333333332879e+02,1.174002357501827964e-01,-8.515894757977100493e-01,-1.120915620051962769e+00,-2.051283296881027951e-01,-8.006583395260189473e-01,-1.020700679269798572e+00,-9.227073437102409348e-02,-9.820111074992044983e-04
8.585859444444444080e+02,1.611417951024334827e-01,-8.524971216544632302e-01,-1.116135473903243858e+00,-2.483095069722258685e-01,-7.982354104411187867e-01,-1.013186803538949299e+00,-1.102015733631928063e-01,-1.444387977815709580e-03
8.686869555555555280e+02,2.012461945264529262e-01,-8.537253505117963215e-01,-1.111581737294343064e+00,-2.862220697685763926e-01,-7.960105856125746504e-01,-1.007303311655521005e+00,-1.290309938092761288e-01,-1.622533334734766602e-03
8.787879666666666481e+02,2.377134340222408770e-01,-8.552741623697092122e-01,-1.107254410225260610e+00,-3.188660180771544783e-01,-7.939838650403866493e-01,-1.003342136395798834e+00,-1.487589957092740889e-01,-1.516447178256375566e-03
8.888889777777777681e+02,2.705435135897974464e-01,-8.571435572282016802e-01,-1.103153492695996496e+00,-3.462413518979597926e-01,-7.921552487245546725e-01,-1.001430175452099336e+00,-1.692759630645441771e-01,-1.126129508380544278e-03
8.989899888888888881e+02,2.997364332291226896e-01,-8.593335350872742806e-01,-1.099278984706550499e+00,-3.683480712309926686e-01,-7.905247366650787200e-01,-1.001567428824422068e+00,-1.859393645750617163e-01,-4.515803251072605939e-04
9.090910000000000082e+02,3.252921929402165513e-01,-8.618440959469264584e-01,-1.095630886256922620e+00,-3.851861760762529396e-01,-7.890923288619585696e-01,-1.003753896512767474e+00,-1.962921663411230089e-01,5.072003715634702814e-04
9.191920111111111282e+02,3.472107927230790869e-01,-8.646752398071585466e-01,-1.092209197347113081e+00,-3.967556664337406613e-01,-7.878580253151946655e-01,-1.007989578517135554e+00,-2.003343683627280825e-01,1.750212581631643144e-03
9.292930222222222483e+02,3.654922325777103520e-01,-8.678269666679704342e-01,-1.089013917977121659e+00,-4.030565423034558892e-01,-7.868218260247865636e-01,-1.014274474837526085e+00,-1.980659706398769371e-01,3.277456305097264933e-03
9.393940333333333683e+02,3.801365125041100690e-01,-8.712992765293621211e-01,-1.086045048146948577e+00,-4.040888036853985121e-01,-7.859837309907344860e-01,-1.022608585473939291e+00,-1.894869731725695727e-01,5.088931541960330443e-03
9.494950444444444884e+02,3.911436325022784599e-01,-8.750921693913336075e-01,-1.083302587856593391e+00,-3.998524505795685302e-01,-7.853437402130384326e-01,-1.032991910426374726e+00,-1.745973759608059339e-01,7.184638292220845747e-03
9.595960555555556084e+02,3.985135925722155248e-01,-8.792056452538847822e-01,-1.080786537106056766e+00,-3.903474829859661099e-01,-7.849018536916984035e-01,-1.045424449694832836e+00,-1.533971790045861594e-01,9.564576555878804773e-03
9.696970666666666148e+02,4.022463927139212636e-01,-8.836397041170157562e-01,-1.078496895895338037e+00,-3.755739009045912513e-01,-7.846580714267143986e-01,-1.059906203279313175e+00,-1.258863823039104712e-01,1.222874633293417890e-02
9.797980777777777348e+02,4.023420329273956764e-01,-8.883943459807266407e-01,-1.076433664224437647e+00,-3.555317043354436768e-01,-7.846123934180864179e-01,-1.076437171179816410e+00,-9.206498585877825880e-02,1.517714762338703144e-02
9.898990888888888549e+02,3.988005132126386520e-01,-8.934695708450172136e-01,-1.074596842093355598e+00,-3.302208932785235529e-01,-7.847648196658143505e-01,-1.095017353396342097e+00,-5.193298966918985515e-02,1.840978042723732597e-02
1.000000099999999975e+03,3.916218335696502462e-01,-8.988653787098876968e-01,-1.072986429502091443e+00,-2.996414677338308796e-01,-7.851153501698984183e-01,-1.115646749928890458e+00,-5.490393735145215198e-03,2.192664474448506942e-02
