time,left_1,left_2,left_3,right_1,right_2,right_3,head_1,head_2
1.616161777777777786e+02,1.153642814973945274e+00,-9.520570311463329993e-01,-8.852992004403913429e-01,-2.953478291098806663e-01,-9.320674380403098924e-01,-6.559243392565482500e-01,-3.149156377024102393e-02,3.828641634746841882e-02
1.717171888888888986e+02,1.146174509588564039e+00,-9.472513930928827541e-01,-8.927574845049508490e-01,-2.391594181688039833e-01,-9.158122915500246375e-01,-6.713594355861497442e-01,-3.023397342487139580e-02,3.953767930962612948e-02
1.818181999999999903e+02,1.139581192003568111e+00,-9.426587675327517957e-01,-8.997602689354816663e-01,-1.844980556933540905e-01,-8.993714587944615646e-01,-6.857996926049920727e-01,-2.858106206092635854e-02,4.074515924643972581e-02
1.919192111111111103e+02,1.133862862218957490e+00,-9.382791544659400129e-01,-9.063075537319832398e-01,-1.313637416835309046e-01,-8.827449397736198966e-01,-6.992451103130752355e-01,-2.653282967840584969e-02,4.190885615790921476e-02
2.020202222222222304e+02,1.129019520234732177e+00,-9.341125538924479610e-01,-9.123993388944559024e-01,-7.975647613933434243e-02,-8.659327344874998555e-01,-7.116956887103990104e-01,-2.413423871952689523e-02,4.302877004403457550e-02
2.121212333333333220e+02,1.125051166050892171e+00,-9.301589658122748627e-01,-9.180356244228998763e-01,-2.967625906076465370e-02,-8.489348429361018855e-01,-7.231514277969636195e-01,-2.174004285338154707e-02,4.410490090481582887e-02
2.222222444444444420e+02,1.121957799667437472e+00,-9.264183902254212732e-01,-9.232164103173146064e-01,1.887690955217843913e-02,-8.317512651194253204e-01,-7.336123275727688409e-01,-1.942622860731649942e-02,4.513724874025296097e-02
2.323232555555555621e+02,1.119739421084368081e+00,-9.228908271318870815e-01,-9.279416965777006476e-01,6.590302969949479728e-02,-8.143820010374703822e-01,-7.430783880378151185e-01,-1.719279598133175574e-02,4.612581355034598568e-02
2.424242666666666537e+02,1.118396030301683997e+00,-9.195762765316721765e-01,-9.322114832040574450e-01,1.114021013811843375e-01,-7.968270506902372929e-01,-7.515496091921018973e-01,-1.503974497542732991e-02,4.707059533509487526e-02
2.525252777777777737e+02,1.117927627319384776e+00,-9.164747384247766693e-01,-9.360257701963856647e-01,1.553741245972472540e-01,-7.790864140777258307e-01,-7.590259910356295103e-01,-1.296707558960320111e-02,4.797159409449965745e-02
2.626262888888888938e+02,1.118334212137471084e+00,-9.135862128112004488e-01,-9.393845575546848625e-01,1.978190993476833248e-01,-7.611600911999362173e-01,-7.655075335683978466e-01,-1.097478782385938670e-02,4.882880982856033919e-02
2.727273000000000138e+02,1.119615784755942922e+00,-9.109106996909435150e-01,-9.422878452789549275e-01,2.387370256324928275e-01,-7.432575865059101172e-01,-7.709942367904067950e-01,-9.062881678195883195e-03,4.964224253727689273e-02
