time,left_1,left_2,left_3,right_1,right_2,right_3,head_1,head_2
4.242424666666666440e+02,1.384194628820304196e+00,-1.167072255748296206e+00,-4.619833647454911207e-01,-1.043705509295363099e+00,-8.924837023510167056e-01,-8.549575999242929880e-01,5.124717821754300011e-03,3.350669956040962238e-02
4.343434777777777640e+02,1.387524897381197109e+00,-1.168368750280440072e+00,-4.628114057483183608e-01,-1.043843106192172687e+00,-8.935942633996982742e-01,-8.516226845972687531e-01,8.302495246652377356e-03,3.389722221358852650e-02
4.444444888888888840e+02,1.391170344421357452e+00,-1.169342210715574204e+00,-4.645741194823126974e-01,-1.045047192647422296e+00,-8.948246050808520424e-01,-8.487654879081537596e-01,1.143812949193078951e-02,3.442455953586893297e-02
4.545455000000000041e+02,1.395130969940785892e+00,-1.169992637053699491e+00,-4.672715059474738530e-01,-1.047317768661112147e+00,-8.961747273944783432e-01,-8.463860098569476742e-01,1.453162055758953734e-02,3.508871152725084874e-02
4.646465111111111241e+02,1.399406773939482207e+00,-1.170320029294815267e+00,-4.709035651438018277e-01,-1.050654834233241797e+00,-8.976446303405767324e-01,-8.444842504436507191e-01,1.758296844362862779e-02,3.588967818773428076e-02
4.747475222222222442e+02,1.403997756417446174e+00,-1.170324387438921754e+00,-4.754702970712966215e-01,-1.055058389363811688e+00,-8.992343139191474322e-01,-8.430602096682624502e-01,2.059217315004804871e-02,3.682745951731920819e-02
4.848485333333333074e+02,1.408903917374677572e+00,-1.170005711486019173e+00,-4.809717017299583453e-01,-1.060528434052821378e+00,-9.009437781301903314e-01,-8.421143969736021306e-01,2.355923467684779490e-02,3.790205551600563799e-02
4.949495444444444274e+02,1.414125256811177289e+00,-1.169364001436107303e+00,-4.874077791197868326e-01,-1.067064968300271310e+00,-9.027730229737054302e-01,-8.416504130989035382e-01,2.648415302402789759e-02,3.911346618379359097e-02
5.050505555555555475e+02,1.419645924636277812e+00,-1.168399257289186144e+00,-4.947785292407823055e-01,-1.074667992106161041e+00,-9.047220484496931725e-01,-8.416689590137207411e-01,2.936692819158833595e-02,4.046169152068303243e-02
5.151515666666666675e+02,1.424831429460921228e+00,-1.167126767840649171e+00,-5.030839520929445419e-01,-1.082565718411287348e+00,-9.067218547559835473e-01,-8.421700347180542945e-01,3.220756017952910999e-02,4.191455769086368383e-02
5.252525777777777876e+02,1.429352221981518012e+00,-1.165794100636764918e+00,-5.114855860786993169e-01,-1.089595596933181199e+00,-9.085458491503308753e-01,-8.431536402119039764e-01,3.500604898785021624e-02,4.305320217757583473e-02
5.353535888888889076e+02,1.433208302198068385e+00,-1.164487926853233324e+00,-5.189046595550230734e-01,-1.095745987916255215e+00,-9.101763104652816905e-01,-8.446197754952698977e-01,3.776239461655166163e-02,4.374862822382703798e-02
5.454546000000000276e+02,1.436399670110572346e+00,-1.163208246490054165e+00,-5.253370154856898955e-01,-1.101016891360510508e+00,-9.116132387008356597e-01,-8.465684405681518365e-01,4.047659706563344617e-02,4.400083582961726580e-02
5.555556111111111477e+02,1.438926325719030119e+00,-1.161955059547227886e+00,-5.307826538706994501e-01,-1.105408307265946410e+00,-9.128566338569930050e-01,-8.489996354305501258e-01,4.314865633509556986e-02,4.380982499494653903e-02
5.656566222222222677e+02,1.440788269023441037e+00,-1.160728366024754044e+00,-5.352415747100519594e-01,-1.108920235632562701e+00,-9.139064959337533933e-01,-8.519133600824646546e-01,4.551976432790294513e-02,4.317559571981482297e-02
5.757576333333333878e+02,1.441985500023805766e+00,-1.159528165922632637e+00,-5.387137780037475343e-01,-1.111552676460359823e+00,-9.147628249311171578e-01,-8.553096145238952008e-01,4.712411640901090909e-02,4.209814800422215925e-02
5.858586444444443941e+02,1.442518018720124306e+00,-1.158354459240864109e+00,-5.411992637517858418e-01,-1.113305629749337333e+00,-9.154256208490842983e-01,-8.591883987548417645e-01,4.795228620022272403e-02,4.057748184816855480e-02
5.959596555555555142e+02,1.442385825112396436e+00,-1.157207245979447796e+00,-5.426980319541671038e-01,-1.114179095499495897e+00,-9.158948836876545929e-01,-8.635497127753047897e-01,4.800427370153842466e-02,3.861359725165397494e-02
6.060606666666666342e+02,1.441588919200621710e+00,-1.156086526138384585e+00,-5.432100826108912095e-01,-1.114173073710835071e+00,-9.161706134468281526e-01,-8.683935565852838323e-01,4.728007891295798321e-02,3.620649421467840579e-02
6.161616777777777543e+02,1.440127300984801018e+00,-1.154992299717673587e+00,-5.427354157219583808e-01,-1.113287564383354855e+00,-9.162528101266050884e-01,-8.737199301847792254e-01,4.577970183448139274e-02,3.335617273724189591e-02
6.262626888888888743e+02,1.438000970464933692e+00,-1.153924566717315248e+00,-5.412740312873683957e-01,-1.111522567517055471e+00,-9.161414737269852893e-01,-8.795288335737905250e-01,4.350314246610867408e-02,3.006263281934441756e-02
6.363636999999999944e+02,1.435209927641019734e+00,-1.152883327137309344e+00,-5.388259293071211431e-01,-1.108878083111936697e+00,-9.158366042479687552e-01,-8.858202667523182861e-01,4.045040080783981334e-02,2.632587446098597420e-02
6.464647111111111144e+02,1.431754172513060031e+00,-1.151868580977656320e+00,-5.353911097812170672e-01,-1.105354111167998754e+00,-9.153382016895554862e-01,-8.925942297203619535e-01,3.662147685967481053e-02,2.214589766216656236e-02
6.565657222222222344e+02,1.427633705081053250e+00,-1.150880328238355954e+00,-5.309695727096558349e-01,-1.100950651685241199e+00,-9.146462660517453713e-01,-8.998507224779221936e-01,3.201637062161367953e-02,1.752270242288618204e-02
6.666667333333333545e+02,1.422848525345000503e+00,-1.149918568919408024e+00,-5.255613180924373351e-01,-1.095667704663664477e+00,-9.137607973345386325e-01,-9.075897450249980070e-01,2.663508209365638216e-02,1.245628874314485754e-02
6.767677444444444745e+02,1.417403290274814598e+00,-1.148978780954293066e+00,-5.191805579502899448e-01,-1.089537309697109935e+00,-9.126829752632764636e-01,-9.158112973615903929e-01,2.047761127580297741e-02,6.946656622942550680e-03
6.868687555555555946e+02,1.412044038050838113e+00,-1.148009206076429090e+00,-5.128369439439748323e-01,-1.083612108370438420e+00,-9.114737106853016968e-01,-9.245153794876989073e-01,1.354395816805342018e-02,9.938060622792892207e-04
6.969697666666667146e+02,1.407311436250948011e+00,-1.146995180555772098e+00,-5.071504471229688615e-01,-1.078401625752658077e+00,-9.101672936891710419e-01,-9.337019914033235501e-01,5.834122770407706993e-03,-5.402262938844937246e-03
7.070707777777778347e+02,1.403205484875144737e+00,-1.145936704392320982e+00,-5.021210674872721436e-01,-1.073905861843768461e+00,-9.087637242748844990e-01,-9.433711331084646545e-01,-2.651894917134120511e-03,-1.224155038043012872e-02
7.171717888888888410e+02,1.399726183923427403e+00,-1.144833777586076184e+00,-4.977488050368845118e-01,-1.070124816643770016e+00,-9.072630024424422901e-01,-9.527612529418979515e-01,-1.191409489457199294e-02,-1.950884235462875885e-02
7.272727999999999611e+02,1.396873533395796674e+00,-1.143686400137037928e+00,-4.940336597718061329e-01,-1.067058490152662520e+00,-9.056651281918439711e-01,-9.596114808461276846e-01,-2.195247716190609766e-02,-2.580420154419909781e-02
7.373738111111110811e+02,1.394647533292252550e+00,-1.142494572045206214e+00,-4.909756316920367847e-01,-1.064706882370445973e+00,-9.039701015230900971e-01,-9.637722914168165289e-01,-3.276704171913633751e-02,-3.021439349696284499e-02
7.474748222222222012e+02,1.393048183612794588e+00,-1.141258293310580596e+00,-4.885747207975766337e-01,-1.063069993297121041e+00,-9.021779224361801131e-01,-9.652436846539644844e-01,-4.435778856626274025e-02,-3.273941821291993792e-02
7.575758333333333212e+02,1.392075484357423676e+00,-1.139977563933161520e+00,-4.868309270884256801e-01,-1.062147822932686392e+00,-9.002885909311144630e-01,-9.640256605575719950e-01,-5.543660713640426174e-02,-3.337927569207041478e-02
7.676768444444444413e+02,1.391729435526138703e+00,-1.138652383912948762e+00,-4.857442505645839237e-01,-1.061940371277142914e+00,-8.983021070078931469e-01,-9.601182191276386169e-01,-6.441127675130918495e-02,-3.213396593441427557e-02
7.777778555555555613e+02,1.392010037118940335e+00,-1.137282753249942324e+00,-4.853146912260513091e-01,-1.062447638330490607e+00,-8.962184706665156098e-01,-9.535213603641645719e-01,-7.127743781004258761e-02,-2.900348893995149599e-02
7.878788666666666813e+02,1.392917289135828574e+00,-1.135868671944142427e+00,-4.855422490728277807e-01,-1.063669624092729027e+00,-8.940376819069822956e-01,-9.442350842671499711e-01,-7.603509031260441420e-02,-2.398784470868211074e-02
7.979798777777778014e+02,1.394451191576803195e+00,-1.134410139995548406e+00,-4.864269241049135606e-01,-1.065606328563858840e+00,-8.917597407292933154e-01,-9.322593908365943705e-01,-7.868423425899472023e-02,-1.708703324060609902e-02
8.080808888888889214e+02,1.396611744441864200e+00,-1.132907157404161147e+00,-4.879687163223083712e-01,-1.068257751743879602e+00,-8.893846471334484471e-01,-9.175942800724983250e-01,-7.922486964921347796e-02,-8.301054535723446925e-03
8.181819000000000415e+02,1.399398947731011589e+00,-1.131359724169980208e+00,-4.901676257250124347e-01,-1.071623893632791091e+00,-8.869124011194478019e-01,-9.002397519748615018e-01,-7.765699648326068738e-02,2.370091405965814302e-03
8.282829111111111615e+02,1.402812801444245583e+00,-1.129767840293005365e+00,-4.930236523130256399e-01,-1.075704754230593974e+00,-8.843430026872908245e-01,-8.801958065436837897e-01,-7.398061476113636237e-02,1.492640458446170548e-02
8.383839222222222816e+02,1.406853305581566183e+00,-1.128130321304550820e+00,-4.965327398430229300e-01,-1.080500333537287583e+00,-8.816764518369785142e-01,-8.574624437789655218e-01,-6.819572448284051680e-02,2.936788499976420580e-02
8.484849333333332879e+02,1.411494793988238072e+00,-1.126249940606035338e+00,-5.004332254111114597e-01,-1.086121368884668259e+00,-8.791144674646640400e-01,-8.320396636807066981e-01,-6.030232564837320619e-02,4.569453265187316260e-02
8.585859444444444080e+02,1.416507078321763702e+00,-1.123982865665225095e+00,-5.045683627390291637e-01,-1.092834679107816065e+00,-8.770238875629371433e-01,-8.039274662489069856e-01,-5.030041825773429870e-02,6.390634754078888813e-02
8.686869555555555280e+02,1.421835481572545579e+00,-1.121329096482120757e+00,-5.089381518267758198e-01,-1.100652020498771089e+00,-8.754123920897715072e-01,-7.731258514835667173e-01,-3.916340461016964286e-02,8.238735256853411959e-02
8.787879666666666481e+02,1.427480003740584147e+00,-1.118288633056721881e+00,-5.135425926743513170e-01,-1.109573393057534441e+00,-8.742799810451670206e-01,-7.396348193846855601e-01,-2.919131839337098591e-02,9.769614213209433518e-02
